activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,86782,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '15.98', 'le': '0.33', 'lle': '6.24', 'sei': '5.16'}",CHEMBL84724,,CHEMBL84724,6.00,1,http://www.openphacts.org/units/Nanomolar,151316,=,1,1,=,,IC50,nM,,1000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,1.0
,86863,[],CHEMBL676199,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme; functioned essentially as a substrate,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](O)[C@H]2S(=O)(=O)C1,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL312009,,CHEMBL312009,,0,http://www.openphacts.org/units/Nanomolar,151276,,1,0,,,IC50,nM,,,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,
,88776,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)O[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '14.34', 'le': '0.29', 'lle': '6.53', 'sei': '4.13'}",CHEMBL314873,,CHEMBL314873,6.00,0,http://www.openphacts.org/units/Nanomolar,151313,=,1,1,=,,IC50,nM,,1000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,1.0
,89750,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CCCO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS[C@H]12,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL83700,,CHEMBL83700,,0,http://www.openphacts.org/units/Nanomolar,151320,>,1,1,>,,IC50,nM,,40000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,40.0
Non valid test,89751,[],CHEMBL676198,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme; NVT indicates nonvalid test,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OS(=O)(=O)c3ccc(C)cc3)[C@H]2SC1,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL85115,,CHEMBL85115,,0,http://www.openphacts.org/units/Nanomolar,151281,,1,0,,,IC50,nM,,,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,
,89752,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OC(C)=O)[C@H]2S(=O)(=O)C1,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '12.94', 'le': '0.26', 'lle': '5.55', 'sei': '3.92'}",CHEMBL84768,,CHEMBL84768,5.22,0,http://www.openphacts.org/units/Nanomolar,151300,=,1,1,=,,IC50,nM,,6000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,6.0
,89757,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](Cl)[C@H]2SC1,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '16.38', 'le': '0.35', 'lle': '4.03', 'sei': '7.82'}",CHEMBL85843,,CHEMBL85843,5.70,0,http://www.openphacts.org/units/Nanomolar,151310,=,1,1,=,,IC50,nM,,2000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,2.0
,90781,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(OCc1ccccc1)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '18.66', 'le': '0.35', 'lle': '4.84', 'sei': '7.10'}",CHEMBL85092,,CHEMBL85092,5.40,0,http://www.openphacts.org/units/Nanomolar,151280,=,1,1,=,,IC50,nM,,4000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,4.0
,90782,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CCC(C)O[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS[C@H]12,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL84782,,CHEMBL84782,,0,http://www.openphacts.org/units/Nanomolar,151317,>,1,1,>,,IC50,nM,,40000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,40.0
,91745,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS[C@H]12,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL85213,,CHEMBL85213,,0,http://www.openphacts.org/units/Nanomolar,151319,>,1,1,>,,IC50,nM,,40000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,40.0
,91794,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OC(C)=O)[C@H]2SC1,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '11.84', 'le': '0.24', 'lle': '3.41', 'sei': '4.43'}",CHEMBL85914,,CHEMBL85914,4.40,0,http://www.openphacts.org/units/Nanomolar,151257,=,1,1,=,,IC50,nM,,40000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,40.0
,92811,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CCC(C)O[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '10.91', 'le': '0.22', 'lle': '3.62', 'sei': '3.92'}",CHEMBL310574,,CHEMBL310574,4.55,0,http://www.openphacts.org/units/Nanomolar,151284,=,1,1,=,,IC50,nM,,28000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,28.0
,92812,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](F)[C@H]2S(=O)(=O)C1,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '19.88', 'le': '0.41', 'lle': '7.14', 'sei': '6.75'}",CHEMBL310215,,CHEMBL310215,7.22,0,http://www.openphacts.org/units/Nanomolar,151307,=,1,1,=,,IC50,nM,,60.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,0.06
Not Determined,92852,[],CHEMBL873593,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme; ND indicates not determined,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](O)[C@H]2SC1,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL314258,,CHEMBL314258,,0,http://www.openphacts.org/units/Nanomolar,151271,,1,0,,,IC50,nM,,,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,
,93816,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OC(=O)Cc3ccccc3)[C@H]2S(=O)(=O)C1,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '10.43', 'le': '0.21', 'lle': '4.10', 'sei': '3.75'}",CHEMBL421718,,CHEMBL421718,5.00,0,http://www.openphacts.org/units/Nanomolar,151297,=,1,1,=,,IC50,nM,,10000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,10.0
,93820,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CCO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)C[S+]([O-])[C@H]12,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL431591,,CHEMBL431591,,0,http://www.openphacts.org/units/Nanomolar,151290,>,1,1,>,,IC50,nM,,40000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,40.0
Not Determined,93821,[],CHEMBL873593,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme; ND indicates not determined,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OCCc3ccccc3)[C@H]2SC1,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL314365,,CHEMBL314365,,0,http://www.openphacts.org/units/Nanomolar,151288,,1,0,,,IC50,nM,,,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,
,93867,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CCO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)C[S+]([O-])[C@H]12,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '11.78', 'le': '0.24', 'lle': '3.92', 'sei': '4.43'}",CHEMBL431591,,CHEMBL431591,4.40,0,http://www.openphacts.org/units/Nanomolar,151278,=,1,1,=,,IC50,nM,,40000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,40.0
Not Determined,94770,[],CHEMBL873593,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme; ND indicates not determined,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OC(=O)c3ccccc3)[C@H]2SC1,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL82973,,CHEMBL82973,,0,http://www.openphacts.org/units/Nanomolar,151287,,1,0,,,IC50,nM,,,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,
Not Determined,94819,[],CHEMBL873593,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme; ND indicates not determined,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)N[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS[C@H]12,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL84203,,CHEMBL84203,,0,http://www.openphacts.org/units/Nanomolar,151267,,1,0,,,IC50,nM,,,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,
,97954,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CCC(=O)O[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS[C@H]12,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '11.53', 'le': '0.23', 'lle': '3.06', 'sei': '4.48'}",CHEMBL315626,,CHEMBL315626,4.44,0,http://www.openphacts.org/units/Nanomolar,151266,=,1,1,=,,IC50,nM,,36000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,36.0
Not Determined,97955,[],CHEMBL873593,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme; ND indicates not determined,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](NC=O)[C@H]2SC1,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL315980,,CHEMBL315980,,0,http://www.openphacts.org/units/Nanomolar,151268,,1,0,,,IC50,nM,,,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,
,98868,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CCC[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '11.92', 'le': '0.24', 'lle': '3.46', 'sei': '4.32'}",CHEMBL310781,,CHEMBL310781,4.62,0,http://www.openphacts.org/units/Nanomolar,151311,=,1,1,=,,IC50,nM,,24000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,24.0
,98869,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL777,CLAVULANIC ACID,CHEMBL777,,0,http://www.openphacts.org/units/Nanomolar,151292,<,1,1,<,,IC50,nM,,40000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,40.0
Not Determined,98870,[],CHEMBL873593,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme; ND indicates not determined,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS[C@H]12,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL311410,,CHEMBL311410,,0,http://www.openphacts.org/units/Nanomolar,151295,,1,0,,,IC50,nM,,,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,
,99785,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](Oc3ccccc3)[C@H]2S(=O)(=O)C1,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '13.72', 'le': '0.27', 'lle': '4.81', 'sei': '5.16'}",CHEMBL309197,,CHEMBL309197,6.00,0,http://www.openphacts.org/units/Nanomolar,151304,=,1,1,=,,IC50,nM,,1000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,1.0
,99787,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '15.26', 'le': '0.31', 'lle': '4.93', 'sei': '5.32'}",CHEMBL313537,,CHEMBL313537,5.70,0,http://www.openphacts.org/units/Nanomolar,151312,=,1,1,=,,IC50,nM,,2000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,2.0
,99844,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@@H](NC(=O)C(F)(F)F)[C@H]2S(=O)(=O)C1,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL82774,,CHEMBL82774,,0,http://www.openphacts.org/units/Nanomolar,151259,>,1,1,>,,IC50,nM,,40000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,40.0
Not Determined,99845,[],CHEMBL873593,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme; ND indicates not determined,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OC(C)C)[C@H]2SC1,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL420960,,CHEMBL420960,,0,http://www.openphacts.org/units/Nanomolar,151258,,1,0,,,IC50,nM,,,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,
,100681,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OCc3ccccc3)[C@H]2S(=O)(=O)C1,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL84159,,CHEMBL84159,,0,http://www.openphacts.org/units/Nanomolar,151303,>,1,1,>,,IC50,nM,,10000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,10.0
,100682,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CCC(=O)O[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '11.98', 'le': '0.24', 'lle': '4.94', 'sei': '3.75'}",CHEMBL83814,,CHEMBL83814,5.00,0,http://www.openphacts.org/units/Nanomolar,151299,=,1,1,=,,IC50,nM,,10000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,10.0
,100684,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OC(=O)COc3ccccc3)[C@H]2S(=O)(=O)C1,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '10.54', 'le': '0.21', 'lle': '4.49', 'sei': '3.66'}",CHEMBL82775,,CHEMBL82775,5.22,0,http://www.openphacts.org/units/Nanomolar,151293,=,1,1,=,,IC50,nM,,6000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,6.0
,102816,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL81902,,CHEMBL81902,,0,http://www.openphacts.org/units/Nanomolar,151301,>,1,1,>,,IC50,nM,,40000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,40.0
,102817,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](NC(=O)Cc3cccs3)[C@H]2S(=O)(=O)C1,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL84164,,CHEMBL84164,,0,http://www.openphacts.org/units/Nanomolar,151305,>,1,1,>,,IC50,nM,,40000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,40.0
Not Determined,102818,[],CHEMBL873593,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme; ND indicates not determined,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OC(=O)Cc3ccccc3)[C@H]2SC1,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL86168,,CHEMBL86168,,0,http://www.openphacts.org/units/Nanomolar,151286,,1,0,,,IC50,nM,,,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,
,102861,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CCC(CC)O[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL315423,,CHEMBL315423,,0,http://www.openphacts.org/units/Nanomolar,151279,>,1,1,>,,IC50,nM,,40000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,40.0
Not Determined,102862,[],CHEMBL873593,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme; ND indicates not determined,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)O[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS[C@H]12,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL85328,,CHEMBL85328,,0,http://www.openphacts.org/units/Nanomolar,151269,,1,0,,,IC50,nM,,,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,
,103745,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](Cl)[C@H]2S(=O)(=O)C1,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '19.48', 'le': '0.42', 'lle': '7.05', 'sei': '6.91'}",CHEMBL314476,,CHEMBL314476,7.40,0,http://www.openphacts.org/units/Nanomolar,151309,=,1,1,=,,IC50,nM,,40.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,0.04
,103747,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](F)[C@H]2SC1,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '14.18', 'le': '0.29', 'lle': '3.30', 'sei': '6.44'}",CHEMBL85275,,CHEMBL85275,4.70,0,http://www.openphacts.org/units/Nanomolar,151308,=,1,1,=,,IC50,nM,,20000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,20.0
,103789,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CCO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS[C@H]12,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL420595,,CHEMBL420595,,0,http://www.openphacts.org/units/Nanomolar,151275,>,1,1,>,,IC50,nM,,40000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,40.0
,103790,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](NC(=O)C(F)(F)F)[C@H]2S(=O)(=O)C1,,,CHEMBL1124910,J. Med. Chem.,1990.0,"{'bei': '12.49', 'le': '0.26', 'lle': '5.91', 'sei': '4.19'}",CHEMBL315737,,CHEMBL315737,5.70,0,http://www.openphacts.org/units/Nanomolar,151262,=,1,1,=,,IC50,nM,,2000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,2.0
Not Determined,104821,[],CHEMBL873593,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme; ND indicates not determined,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OCc3ccccc3)[C@H]2SC1,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL83931,,CHEMBL83931,,0,http://www.openphacts.org/units/Nanomolar,151289,,1,0,,,IC50,nM,,,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,
Not Determined,104822,[],CHEMBL873593,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme; ND indicates not determined,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](NC(=O)Cc3cccs3)[C@H]2SC1,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL312388,,CHEMBL312388,,0,http://www.openphacts.org/units/Nanomolar,151294,,1,0,,,IC50,nM,,,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,
,104858,[],CHEMBL676197,Inhibitory concentration which is required to cause 50% inhibition of human leukocyte elastase (HLE) enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@@H](N)[C@H]2SC1,,,CHEMBL1124910,J. Med. Chem.,1990.0,,CHEMBL84061,,CHEMBL84061,,0,http://www.openphacts.org/units/Nanomolar,151256,>,1,1,>,,IC50,nM,,40000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,40.0
